idx,accuracy,speed,rank,crowding_distance,architecture
521,0.978,6.079392599617398,0,0.24930348670649227,"{""normal_cell"": {""blocks"": [[0, 3, 0, 3], [2, 3, 1, 3], [2, 3, 0, 3], [2, 0, 3, 4], [3, 3, 5, 3]], ""extra_connections"": [3, 5, 6]}, ""reduction_cell"": {""blocks"": [[0, 0, 0, 3], [1, 0, 1, 0], [1, 0, 3, 3], [2, 3, 0, 3], [0, 0, 3, 3]], ""extra_connections"": [1, 2, 4, 5]}}"
522,0.98,5.412760762117798,0,0.23834146624722555,"{""normal_cell"": {""blocks"": [[0, 3, 0, 3], [2, 3, 2, 3], [2, 3, 0, 4], [2, 0, 3, 4], [3, 3, 5, 3]], ""extra_connections"": [1, 2, 3, 5, 6]}, ""reduction_cell"": {""blocks"": [[0, 1, 0, 3], [1, 0, 0, 0], [1, 0, 3, 3], [2, 3, 0, 3], [3, 0, 3, 3]], ""extra_connections"": [1, 2, 4, 5]}}"
523,0.845,10.660343405799665,0,0.21017590152137944,"{""normal_cell"": {""blocks"": [[0, 3, 1, 3], [1, 3, 1, 3], [0, 3, 0, 2], [0, 0, 0, 3], [5, 0, 5, 1]], ""extra_connections"": [1, 5]}, ""reduction_cell"": {""blocks"": [[0, 0, 0, 0], [1, 0, 2, 0], [0, 0, 3, 1], [3, 0, 0, 1], [4, 0, 3, 3]], ""extra_connections"": [1, 2, 3, 5]}}"
524,0.9590000000000001,6.229501067516893,0,0.1815090008526631,"{""normal_cell"": {""blocks"": [[0, 3, 0, 3], [2, 3, 1, 0], [2, 3, 0, 4], [2, 0, 3, 3], [2, 3, 5, 3]], ""extra_connections"": [0, 1, 2, 5, 6]}, ""reduction_cell"": {""blocks"": [[0, 1, 0, 3], [1, 0, 0, 0], [1, 0, 3, 3], [2, 3, 0, 3], [3, 2, 3, 3]], ""extra_connections"": [2, 3, 4, 5]}}"
525,0.886,8.394281483040206,0,0.17786522656637166,"{""normal_cell"": {""blocks"": [[1, 3, 1, 3], [0, 3, 1, 3], [0, 0, 3, 4], [0, 1, 0, 3], [3, 0, 5, 1]], ""extra_connections"": [1, 2, 3, 4, 5]}, ""reduction_cell"": {""blocks"": [[0, 0, 0, 0], [0, 0, 2, 0], [0, 0, 3, 3], [3, 0, 2, 1], [4, 0, 4, 3]], ""extra_connections"": [0, 1, 2, 3, 5, 6]}}"
526,0.9510000000000001,6.246638625193547,0,0.16332090895400558,"{""normal_cell"": {""blocks"": [[0, 3, 0, 3], [2, 3, 1, 0], [2, 3, 0, 4], [2, 0, 3, 3], [3, 3, 5, 3]], ""extra_connections"": [0, 1, 2, 6]}, ""reduction_cell"": {""blocks"": [[0, 1, 0, 3], [1, 0, 0, 0], [1, 0, 3, 3], [2, 3, 0, 3], [3, 2, 3, 3]], ""extra_connections"": [2, 3, 4]}}"
527,0.874,9.915515888005418,0,0.16116928361586236,"{""normal_cell"": {""blocks"": [[1, 3, 1, 3], [1, 3, 1, 3], [0, 3, 0, 2], [0, 0, 0, 3], [2, 0, 5, 1]], ""extra_connections"": [1, 2, 5]}, ""reduction_cell"": {""blocks"": [[0, 0, 0, 0], [0, 0, 1, 0], [0, 0, 3, 3], [3, 0, 2, 1], [4, 0, 4, 3]], ""extra_connections"": [1, 2, 3, 5, 6]}}"
528,0.9909999999999999,5.0402955373256075,0,0.14573972736957516,"{""normal_cell"": {""blocks"": [[1, 3, 0, 3], [1, 3, 1, 1], [0, 1, 0, 3], [0, 3, 3, 3], [3, 3, 2, 3]], ""extra_connections"": [1, 2, 3, 5, 6]}, ""reduction_cell"": {""blocks"": [[0, 4, 0, 4], [2, 0, 2, 3], [0, 3, 3, 3], [1, 1, 3, 3], [3, 0, 4, 3]], ""extra_connections"": [1, 2, 3, 4, 5, 6]}}"
529,0.9949999999999999,5.034707625503474,0,0.09266266222028041,"{""normal_cell"": {""blocks"": [[1, 3, 0, 3], [1, 3, 1, 1], [0, 3, 0, 3], [0, 3, 3, 3], [3, 3, 2, 3]], ""extra_connections"": [1, 2, 3, 5, 6]}, ""reduction_cell"": {""blocks"": [[0, 4, 0, 4], [2, 0, 2, 3], [0, 3, 3, 1], [1, 1, 3, 3], [3, 0, 4, 3]], ""extra_connections"": [0, 1, 2, 3, 4, 5, 6]}}"
530,0.849,10.635377725729658,0,0.05382143785855495,"{""normal_cell"": {""blocks"": [[0, 3, 1, 3], [1, 3, 1, 3], [0, 3, 0, 2], [0, 0, 0, 3], [5, 0, 5, 1]], ""extra_connections"": [0, 1, 5]}, ""reduction_cell"": {""blocks"": [[0, 0, 0, 0], [2, 0, 2, 0], [0, 0, 3, 1], [3, 0, 2, 1], [4, 0, 4, 3]], ""extra_connections"": [1, 2, 3, 5]}}"
531,1.0,3.952398841879158,1,inf,"{""normal_cell"": {""blocks"": [[0, 5, 0, 3], [1, 3, 2, 3], [2, 3, 0, 4], [2, 0, 3, 4], [5, 4, 5, 3]], ""extra_connections"": [0, 1, 2, 5, 6]}, ""reduction_cell"": {""blocks"": [[0, 3, 0, 3], [2, 0, 0, 0], [1, 0, 3, 3], [2, 3, 2, 3], [3, 0, 3, 3]], ""extra_connections"": [2, 4, 5, 6]}}"
532,0.839,10.415840072108445,1,inf,"{""normal_cell"": {""blocks"": [[0, 3, 0, 2], [1, 3, 1, 3], [0, 3, 3, 2], [0, 3, 0, 3], [5, 0, 5, 1]], ""extra_connections"": [0, 1, 5]}, ""reduction_cell"": {""blocks"": [[0, 0, 0, 0], [2, 0, 2, 0], [0, 0, 3, 1], [3, 0, 2, 1], [4, 0, 5, 3]], ""extra_connections"": [1, 2, 5]}}"
533,0.882,8.40982645162561,1,0.5578476212978858,"{""normal_cell"": {""blocks"": [[1, 3, 1, 3], [0, 3, 1, 3], [0, 0, 3, 4], [0, 1, 0, 3], [2, 0, 5, 1]], ""extra_connections"": [1, 2, 3, 4, 5]}, ""reduction_cell"": {""blocks"": [[0, 0, 0, 0], [2, 0, 2, 0], [0, 0, 3, 3], [3, 0, 2, 1], [4, 0, 4, 3]], ""extra_connections"": [0, 1, 2, 3, 5]}}"
534,0.981,4.509738106362277,1,0.3760095159003016,"{""normal_cell"": {""blocks"": [[0, 3, 0, 3], [2, 3, 2, 3], [2, 3, 0, 5], [2, 0, 3, 4], [4, 3, 5, 3]], ""extra_connections"": [1, 2, 5, 6]}, ""reduction_cell"": {""blocks"": [[0, 1, 0, 3], [1, 3, 0, 0], [1, 0, 3, 3], [2, 3, 0, 3], [4, 2, 3, 3]], ""extra_connections"": [3, 4, 5]}}"
535,0.9390000000000001,6.808555140173172,1,0.33671349725163857,"{""normal_cell"": {""blocks"": [[0, 3, 0, 3], [1, 2, 1, 3], [3, 3, 0, 3], [2, 1, 3, 3], [2, 3, 5, 1]], ""extra_connections"": [1, 2, 3, 5, 6]}, ""reduction_cell"": {""blocks"": [[0, 2, 0, 3], [1, 0, 0, 0], [1, 0, 1, 3], [2, 3, 0, 3], [3, 3, 3, 3]], ""extra_connections"": [2, 4]}}"
536,0.868,9.703645899444474,1,0.3183581166638999,"{""normal_cell"": {""blocks"": [[1, 3, 1, 3], [1, 3, 1, 3], [0, 3, 0, 2], [0, 0, 0, 3], [2, 0, 5, 1]], ""extra_connections"": [1, 2, 6]}, ""reduction_cell"": {""blocks"": [[0, 0, 0, 3], [0, 0, 1, 0], [1, 0, 3, 1], [3, 0, 0, 1], [4, 0, 4, 3]], ""extra_connections"": [1, 2, 3, 4, 5]}}"
537,0.917,7.710197426158764,1,0.30301821268186313,"{""normal_cell"": {""blocks"": [[1, 3, 0, 0], [2, 3, 1, 2], [2, 0, 1, 3], [2, 0, 3, 3], [2, 3, 2, 1]], ""extra_connections"": [1, 2, 3, 5]}, ""reduction_cell"": {""blocks"": [[0, 0, 0, 3], [2, 3, 2, 3], [3, 0, 3, 1], [3, 3, 2, 3], [3, 2, 4, 3]], ""extra_connections"": [2, 3, 4, 5, 6]}}"
538,0.872,9.682955819093337,1,0.2871315371423364,"{""normal_cell"": {""blocks"": [[1, 3, 1, 3], [1, 3, 1, 3], [0, 3, 0, 2], [0, 0, 0, 3], [2, 0, 5, 1]], ""extra_connections"": [1, 2, 6]}, ""reduction_cell"": {""blocks"": [[0, 0, 0, 3], [0, 0, 2, 0], [1, 0, 3, 1], [3, 0, 0, 1], [4, 0, 4, 3]], ""extra_connections"": [1, 2, 3, 4, 5, 6]}}"
539,0.976,5.419219905028822,1,0.2854551648807305,"{""normal_cell"": {""blocks"": [[0, 3, 0, 3], [2, 3, 2, 3], [2, 3, 0, 4], [2, 0, 3, 4], [3, 3, 5, 3]], ""extra_connections"": [1, 2, 5, 6]}, ""reduction_cell"": {""blocks"": [[0, 1, 0, 3], [1, 0, 0, 0], [1, 0, 3, 3], [2, 3, 0, 3], [3, 0, 3, 3]], ""extra_connections"": [1, 2, 4, 5]}}"
540,0.97,5.913159213698127,1,0.28131187638894917,"{""normal_cell"": {""blocks"": [[0, 3, 0, 3], [2, 3, 1, 0], [2, 3, 0, 4], [2, 3, 3, 3], [0, 3, 5, 3]], ""extra_connections"": [0, 2, 5, 6]}, ""reduction_cell"": {""blocks"": [[0, 1, 0, 3], [1, 0, 0, 0], [3, 0, 3, 3], [2, 3, 0, 3], [3, 2, 3, 3]], ""extra_connections"": [2, 3, 4, 5]}}"
541,0.9490000000000001,6.153531547445562,1,0.2705102324821341,"{""normal_cell"": {""blocks"": [[0, 3, 0, 3], [2, 3, 2, 3], [0, 0, 0, 3], [2, 0, 3, 1], [2, 4, 0, 3]], ""extra_connections"": [1, 2, 5, 6]}, ""reduction_cell"": {""blocks"": [[0, 1, 0, 3], [1, 3, 0, 0], [1, 0, 1, 3], [2, 3, 0, 3], [3, 2, 3, 3]], ""extra_connections"": [1, 3, 4, 5]}}"
542,0.913,7.723310009246037,1,0.32563534967072727,"{""normal_cell"": {""blocks"": [[0, 3, 0, 3], [1, 3, 2, 3], [2, 3, 0, 2], [2, 0, 3, 2], [0, 3, 2, 1]], ""extra_connections"": [1, 3, 5, 6]}, ""reduction_cell"": {""blocks"": [[0, 1, 0, 3], [1, 0, 0, 0], [1, 0, 3, 3], [3, 3, 0, 3], [3, 0, 1, 3]], ""extra_connections"": [1, 4, 5, 6]}}"
543,0.946,6.698091858643162,1,0.16345465706710036,"{""normal_cell"": {""blocks"": [[0, 0, 1, 3], [2, 3, 2, 3], [2, 3, 2, 3], [2, 0, 3, 4], [3, 3, 3, 3]], ""extra_connections"": [1, 2, 3, 5, 6]}, ""reduction_cell"": {""blocks"": [[0, 0, 1, 3], [1, 0, 0, 0], [1, 0, 3, 1], [2, 3, 0, 3], [3, 0, 3, 3]], ""extra_connections"": [1, 2, 5]}}"
544,1.0,4.780322388001253,0,inf,"{""normal_cell"": {""blocks"": [[0, 3, 0, 3], [1, 3, 2, 3], [2, 3, 0, 4], [2, 0, 3, 4], [5, 4, 5, 3]], ""extra_connections"": [0, 1, 2, 5, 6]}, ""reduction_cell"": {""blocks"": [[0, 3, 0, 3], [1, 0, 0, 0], [1, 0, 3, 3], [2, 3, 0, 3], [3, 0, 3, 3]], ""extra_connections"": [1, 2, 4, 5, 6]}}"
545,0.828,11.43905862678837,0,inf,"{""normal_cell"": {""blocks"": [[0, 0, 1, 0], [1, 3, 1, 3], [0, 3, 0, 2], [0, 0, 0, 3], [5, 0, 5, 1]], ""extra_connections"": [0, 1, 5]}, ""reduction_cell"": {""blocks"": [[0, 0, 0, 0], [2, 0, 2, 0], [3, 1, 3, 3], [3, 0, 2, 1], [4, 2, 3, 3]], ""extra_connections"": [1, 2, 3, 5]}}"
546,0.923,7.843361452006367,0,0.3414796354857917,"{""normal_cell"": {""blocks"": [[1, 3, 0, 0], [2, 3, 1, 3], [3, 0, 0, 3], [2, 0, 3, 3], [3, 3, 2, 3]], ""extra_connections"": [1, 3, 5]}, ""reduction_cell"": {""blocks"": [[1, 0, 1, 2], [2, 3, 2, 0], [1, 0, 3, 1], [3, 3, 1, 3], [3, 2, 4, 3]], ""extra_connections"": [1, 2, 3, 4, 5, 6]}}"
547,0.902,8.271960419132624,0,0.29785270401249647,"{""normal_cell"": {""blocks"": [[1, 3, 0, 3], [1, 3, 2, 0], [3, 3, 0, 2], [2, 0, 3, 3], [2, 3, 0, 1]], ""extra_connections"": [0, 1, 2, 5, 6]}, ""reduction_cell"": {""blocks"": [[0, 1, 0, 3], [1, 0, 0, 0], [1, 0, 1, 3], [2, 0, 0, 3], [3, 2, 3, 3]], ""extra_connections"": [2, 3, 4, 6]}}"
548,0.94,7.469253741294113,0,0.2925830467929349,"{""normal_cell"": {""blocks"": [[0, 3, 0, 3], [1, 3, 1, 0], [3, 3, 0, 3], [2, 0, 3, 3], [2, 3, 5, 1]], ""extra_connections"": [0, 1, 2, 5, 6]}, ""reduction_cell"": {""blocks"": [[0, 0, 0, 3], [1, 0, 0, 0], [1, 0, 1, 3], [2, 3, 4, 3], [0, 2, 3, 3]], ""extra_connections"": [2, 3, 4]}}"
549,0.9490000000000001,6.901681267846302,0,0.24756417248041412,"{""normal_cell"": {""blocks"": [[0, 3, 0, 3], [0, 3, 2, 3], [0, 0, 0, 3], [2, 0, 3, 1], [2, 3, 0, 3]], ""extra_connections"": [1, 2, 5, 6]}, ""reduction_cell"": {""blocks"": [[0, 1, 0, 3], [1, 3, 0, 0], [1, 0, 1, 3], [2, 3, 0, 3], [3, 2, 3, 3]], ""extra_connections"": [1, 3, 4, 5]}}"
550,0.978,6.079392599617398,0,0.24474997738497473,"{""normal_cell"": {""blocks"": [[0, 3, 0, 3], [2, 3, 1, 3], [2, 3, 0, 3], [2, 0, 3, 4], [3, 3, 5, 3]], ""extra_connections"": [3, 5, 6]}, ""reduction_cell"": {""blocks"": [[0, 0, 0, 3], [1, 0, 1, 0], [1, 0, 3, 3], [2, 3, 0, 3], [0, 0, 3, 3]], ""extra_connections"": [1, 2, 4, 5]}}"
551,0.874,9.915515888005418,0,0.23617720302332895,"{""normal_cell"": {""blocks"": [[1, 3, 1, 3], [1, 3, 1, 3], [1, 3, 0, 0], [0, 0, 0, 3], [2, 0, 5, 1]], ""extra_connections"": [0, 2, 6]}, ""reduction_cell"": {""blocks"": [[0, 0, 0, 3], [0, 0, 2, 0], [1, 0, 3, 1], [3, 0, 0, 1], [4, 0, 4, 3]], ""extra_connections"": [2, 3, 4, 5, 6]}}"
552,0.98,5.412760762117798,0,0.23163158641047582,"{""normal_cell"": {""blocks"": [[0, 3, 0, 3], [2, 3, 2, 3], [2, 3, 0, 4], [2, 0, 3, 4], [3, 3, 5, 3]], ""extra_connections"": [1, 2, 3, 5, 6]}, ""reduction_cell"": {""blocks"": [[0, 1, 0, 3], [1, 0, 0, 0], [1, 0, 3, 3], [2, 3, 0, 3], [3, 0, 3, 3]], ""extra_connections"": [1, 2, 4, 5]}}"
553,0.841,10.685426514355742,0,0.2157836076973681,"{""normal_cell"": {""blocks"": [[0, 3, 1, 3], [1, 3, 1, 3], [0, 3, 2, 2], [0, 0, 0, 3], [5, 0, 5, 1]], ""extra_connections"": [0, 1, 5]}, ""reduction_cell"": {""blocks"": [[0, 0, 0, 0], [2, 0, 2, 0], [0, 0, 3, 1], [3, 0, 2, 1], [1, 0, 4, 3]], ""extra_connections"": [2, 3]}}"
554,0.886,8.394281483040206,0,0.2107272141022834,"{""normal_cell"": {""blocks"": [[1, 3, 1, 3], [0, 3, 1, 3], [0, 0, 3, 4], [0, 1, 0, 3], [3, 0, 5, 1]], ""extra_connections"": [1, 2, 3, 4, 5]}, ""reduction_cell"": {""blocks"": [[0, 0, 0, 0], [0, 0, 2, 0], [0, 0, 3, 3], [3, 0, 2, 1], [4, 0, 4, 3]], ""extra_connections"": [0, 1, 2, 3, 5, 6]}}"
555,0.881,9.155859425915162,0,0.19889042038622456,"{""normal_cell"": {""blocks"": [[1, 3, 1, 2], [1, 3, 1, 3], [0, 3, 0, 3], [0, 0, 0, 3], [2, 0, 5, 1]], ""extra_connections"": [1, 2]}, ""reduction_cell"": {""blocks"": [[0, 0, 0, 0], [0, 0, 1, 0], [0, 0, 1, 3], [3, 3, 4, 1], [4, 0, 4, 3]], ""extra_connections"": [1, 2, 3, 5]}}"
556,0.9590000000000001,6.229501067516893,0,0.1575490968313227,"{""normal_cell"": {""blocks"": [[0, 3, 0, 3], [2, 3, 1, 0], [2, 3, 0, 4], [2, 0, 3, 3], [2, 3, 5, 3]], ""extra_connections"": [0, 1, 2, 5, 6]}, ""reduction_cell"": {""blocks"": [[0, 1, 0, 3], [1, 0, 0, 0], [1, 0, 3, 3], [2, 3, 0, 3], [3, 2, 3, 3]], ""extra_connections"": [2, 3, 4, 5]}}"
557,0.874,9.915515888005418,0,0.14507375943062978,"{""normal_cell"": {""blocks"": [[1, 3, 1, 3], [1, 3, 1, 3], [0, 3, 0, 2], [0, 0, 0, 3], [2, 0, 5, 1]], ""extra_connections"": [1, 2, 5]}, ""reduction_cell"": {""blocks"": [[0, 0, 0, 0], [0, 0, 1, 0], [0, 0, 3, 3], [3, 0, 2, 1], [4, 0, 4, 3]], ""extra_connections"": [1, 2, 3, 5, 6]}}"
558,0.9909999999999999,5.0402955373256075,0,0.1439848109291752,"{""normal_cell"": {""blocks"": [[1, 3, 0, 3], [1, 3, 1, 1], [0, 1, 0, 3], [0, 3, 3, 3], [3, 3, 2, 3]], ""extra_connections"": [1, 2, 3, 5, 6]}, ""reduction_cell"": {""blocks"": [[0, 4, 0, 4], [2, 0, 2, 3], [0, 3, 3, 3], [1, 1, 3, 3], [3, 0, 4, 3]], ""extra_connections"": [1, 2, 3, 4, 5, 6]}}"
559,0.883,8.939579283284875,0,0.1434425125941263,"{""normal_cell"": {""blocks"": [[1, 3, 1, 3], [1, 3, 1, 3], [0, 3, 0, 2], [0, 0, 0, 3], [2, 0, 5, 1]], ""extra_connections"": [1, 5]}, ""reduction_cell"": {""blocks"": [[0, 0, 1, 3], [0, 0, 2, 0], [0, 0, 3, 1], [3, 0, 3, 1], [4, 3, 4, 3]], ""extra_connections"": [1, 2, 3, 4, 5, 6]}}"
560,0.9510000000000001,6.246638625193547,0,0.13454575408424874,"{""normal_cell"": {""blocks"": [[0, 3, 0, 3], [2, 3, 1, 0], [2, 3, 0, 4], [2, 0, 3, 3], [3, 3, 5, 3]], ""extra_connections"": [0, 1, 2, 6]}, ""reduction_cell"": {""blocks"": [[0, 1, 0, 3], [1, 0, 0, 0], [1, 0, 3, 3], [2, 3, 0, 3], [3, 2, 3, 3]], ""extra_connections"": [2, 3, 4]}}"
561,0.853,10.610528707737714,0,0.1276318989655135,"{""normal_cell"": {""blocks"": [[1, 3, 1, 3], [1, 3, 1, 3], [0, 3, 0, 2], [0, 0, 0, 3], [2, 0, 5, 1]], ""extra_connections"": [1, 2, 5]}, ""reduction_cell"": {""blocks"": [[0, 0, 0, 0], [0, 0, 2, 0], [0, 0, 3, 1], [3, 0, 2, 1], [4, 0, 4, 3]], ""extra_connections"": [1, 2, 3, 5, 6]}}"
562,0.853,10.610528707737714,0,0.1258248151605899,"{""normal_cell"": {""blocks"": [[1, 3, 1, 3], [1, 3, 1, 3], [0, 3, 0, 2], [0, 0, 0, 3], [2, 0, 5, 1]], ""extra_connections"": [1, 2, 5]}, ""reduction_cell"": {""blocks"": [[0, 0, 0, 0], [2, 0, 2, 0], [0, 0, 3, 1], [3, 0, 0, 1], [4, 0, 4, 3]], ""extra_connections"": [1, 2, 3, 5, 6]}}"
563,0.9949999999999999,5.034707625503474,0,0.0913679972534836,"{""normal_cell"": {""blocks"": [[1, 3, 0, 3], [1, 3, 1, 1], [0, 3, 0, 3], [0, 3, 3, 3], [3, 3, 2, 3]], ""extra_connections"": [1, 2, 3, 5, 6]}, ""reduction_cell"": {""blocks"": [[0, 4, 0, 4], [2, 0, 2, 3], [0, 3, 3, 1], [1, 1, 3, 3], [3, 0, 4, 3]], ""extra_connections"": [0, 1, 2, 3, 4, 5, 6]}}"
564,0.845,10.660343405799665,0,0.05402788727381425,"{""normal_cell"": {""blocks"": [[0, 3, 1, 3], [1, 3, 1, 3], [0, 3, 0, 2], [0, 0, 0, 3], [5, 0, 5, 1]], ""extra_connections"": [1, 5]}, ""reduction_cell"": {""blocks"": [[0, 0, 0, 0], [1, 0, 2, 0], [0, 0, 3, 1], [3, 0, 0, 1], [4, 0, 3, 3]], ""extra_connections"": [1, 2, 3, 5]}}"
565,0.849,10.635377725729658,0,0.05399273186958464,"{""normal_cell"": {""blocks"": [[0, 3, 1, 3], [1, 3, 1, 3], [0, 3, 0, 2], [0, 0, 0, 3], [5, 0, 5, 1]], ""extra_connections"": [0, 1, 5]}, ""reduction_cell"": {""blocks"": [[0, 0, 0, 0], [2, 0, 2, 0], [0, 0, 3, 1], [3, 0, 2, 1], [4, 0, 4, 3]], ""extra_connections"": [1, 2, 3, 5]}}"
566,0.9550000000000001,6.238058076052452,0,0.04908532313413219,"{""normal_cell"": {""blocks"": [[0, 3, 0, 3], [2, 3, 1, 3], [2, 3, 1, 3], [2, 0, 3, 4], [4, 3, 5, 3]], ""extra_connections"": [3, 5, 6]}, ""reduction_cell"": {""blocks"": [[0, 1, 0, 3], [1, 0, 1, 0], [1, 0, 3, 3], [2, 3, 0, 3], [0, 0, 3, 2]], ""extra_connections"": [0, 1, 2, 4, 5]}}"
567,1.0,3.952398841879158,1,inf,"{""normal_cell"": {""blocks"": [[0, 5, 0, 3], [1, 3, 2, 3], [2, 3, 0, 4], [2, 0, 3, 4], [5, 4, 5, 3]], ""extra_connections"": [0, 1, 2, 5, 6]}, ""reduction_cell"": {""blocks"": [[0, 3, 0, 3], [2, 0, 0, 0], [1, 0, 3, 3], [2, 3, 2, 3], [3, 0, 3, 3]], ""extra_connections"": [2, 4, 5, 6]}}"
568,0.826,11.130652641421023,1,inf,"{""normal_cell"": {""blocks"": [[1, 3, 1, 3], [1, 2, 1, 3], [1, 3, 2, 2], [0, 0, 0, 3], [2, 0, 5, 1]], ""extra_connections"": [0, 2, 5]}, ""reduction_cell"": {""blocks"": [[0, 1, 0, 0], [0, 0, 2, 0], [0, 0, 3, 1], [3, 0, 2, 1], [4, 0, 3, 3]], ""extra_connections"": [1, 2, 3, 5, 6]}}"
569,0.981,4.509738106362277,1,0.342273358411634,"{""normal_cell"": {""blocks"": [[0, 3, 0, 3], [2, 3, 2, 3], [2, 3, 0, 5], [2, 0, 3, 4], [4, 3, 5, 3]], ""extra_connections"": [1, 2, 5, 6]}, ""reduction_cell"": {""blocks"": [[0, 1, 0, 3], [1, 3, 0, 0], [1, 0, 3, 3], [2, 3, 0, 3], [4, 2, 3, 3]], ""extra_connections"": [3, 4, 5]}}"
570,0.882,8.40982645162561,1,0.9342115836074163,"{""normal_cell"": {""blocks"": [[1, 3, 1, 3], [0, 3, 1, 3], [0, 0, 3, 4], [0, 1, 0, 3], [2, 0, 5, 1]], ""extra_connections"": [1, 2, 3, 4, 5]}, ""reduction_cell"": {""blocks"": [[0, 0, 0, 0], [2, 0, 2, 0], [0, 0, 3, 3], [3, 0, 2, 1], [4, 0, 4, 3]], ""extra_connections"": [0, 1, 2, 3, 5]}}"
571,0.872,9.682955819093337,1,0.5265834853204704,"{""normal_cell"": {""blocks"": [[1, 3, 1, 3], [1, 3, 1, 3], [0, 3, 0, 2], [0, 0, 0, 3], [2, 0, 5, 1]], ""extra_connections"": [1, 2, 6]}, ""reduction_cell"": {""blocks"": [[0, 0, 0, 3], [0, 0, 2, 0], [1, 0, 3, 1], [3, 0, 0, 1], [4, 0, 4, 3]], ""extra_connections"": [1, 2, 3, 4, 5, 6]}}"
572,0.976,5.419219905028822,1,0.259204330359347,"{""normal_cell"": {""blocks"": [[0, 3, 0, 3], [2, 3, 2, 3], [2, 3, 0, 4], [2, 0, 3, 4], [3, 3, 5, 3]], ""extra_connections"": [1, 2, 5, 6]}, ""reduction_cell"": {""blocks"": [[0, 1, 0, 3], [1, 0, 0, 0], [1, 0, 3, 3], [2, 3, 0, 3], [3, 0, 3, 3]], ""extra_connections"": [1, 2, 4, 5]}}"
573,0.972,5.999083585990488,1,0.25746910919047183,"{""normal_cell"": {""blocks"": [[0, 3, 0, 3], [2, 3, 1, 3], [2, 3, 0, 3], [0, 0, 3, 4], [3, 3, 5, 3]], ""extra_connections"": [0, 3, 5, 6]}, ""reduction_cell"": {""blocks"": [[0, 2, 0, 3], [1, 0, 1, 0], [1, 0, 0, 3], [2, 3, 4, 3], [3, 0, 3, 3]], ""extra_connections"": [1, 4, 5]}}"
574,0.839,10.415840072108445,1,0.46604594879047784,"{""normal_cell"": {""blocks"": [[0, 3, 0, 2], [1, 3, 1, 3], [0, 3, 3, 2], [0, 3, 0, 3], [5, 0, 5, 1]], ""extra_connections"": [0, 1, 5]}, ""reduction_cell"": {""blocks"": [[0, 0, 0, 0], [2, 0, 2, 0], [0, 0, 3, 1], [3, 0, 2, 1], [4, 0, 5, 3]], ""extra_connections"": [1, 2, 5]}}"
575,0.9490000000000001,6.153531547445562,1,0.8530811159589683,"{""normal_cell"": {""blocks"": [[0, 3, 0, 3], [2, 3, 2, 3], [0, 0, 0, 3], [2, 0, 3, 1], [2, 4, 0, 3]], ""extra_connections"": [1, 2, 5, 6]}, ""reduction_cell"": {""blocks"": [[0, 1, 0, 3], [1, 3, 0, 0], [1, 0, 1, 3], [2, 3, 0, 3], [3, 2, 3, 3]], ""extra_connections"": [1, 3, 4, 5]}}"
576,1.0,4.780322388001253,0,inf,"{""normal_cell"": {""blocks"": [[0, 3, 0, 3], [1, 3, 2, 3], [2, 3, 0, 4], [2, 0, 3, 4], [5, 4, 5, 3]], ""extra_connections"": [0, 1, 2, 5, 6]}, ""reduction_cell"": {""blocks"": [[0, 3, 0, 3], [1, 0, 0, 0], [1, 0, 3, 3], [2, 3, 0, 3], [3, 0, 3, 3]], ""extra_connections"": [1, 2, 4, 5, 6]}}"
577,0.828,11.43905862678837,0,inf,"{""normal_cell"": {""blocks"": [[0, 0, 1, 0], [1, 3, 1, 3], [0, 3, 0, 2], [0, 0, 0, 3], [5, 0, 5, 1]], ""extra_connections"": [0, 1, 5]}, ""reduction_cell"": {""blocks"": [[0, 0, 0, 0], [2, 0, 2, 0], [3, 1, 3, 3], [3, 0, 2, 1], [4, 2, 3, 3]], ""extra_connections"": [1, 2, 3, 5]}}"
578,0.865,11.130652641421023,0,0.49624544783479196,"{""normal_cell"": {""blocks"": [[0, 0, 1, 3], [1, 3, 1, 3], [1, 3, 0, 0], [0, 0, 0, 3], [2, 0, 5, 0]], ""extra_connections"": [0, 2, 6]}, ""reduction_cell"": {""blocks"": [[0, 0, 0, 3], [0, 0, 2, 0], [1, 0, 3, 1], [3, 0, 0, 1], [4, 0, 4, 3]], ""extra_connections"": [2, 3, 4, 5, 6]}}"
579,0.895,9.30595551001345,0,0.40961763448850796,"{""normal_cell"": {""blocks"": [[0, 3, 1, 3], [1, 3, 1, 3], [1, 3, 0, 0], [0, 0, 0, 3], [2, 3, 5, 1]], ""extra_connections"": [0, 2, 6]}, ""reduction_cell"": {""blocks"": [[0, 0, 0, 3], [0, 0, 2, 0], [1, 0, 3, 0], [3, 0, 0, 1], [4, 0, 4, 3]], ""extra_connections"": [2, 3, 4, 5, 6]}}"
580,0.902,8.271960419132624,0,0.34588397270185633,"{""normal_cell"": {""blocks"": [[1, 3, 0, 3], [1, 3, 2, 0], [3, 3, 0, 2], [2, 0, 3, 3], [2, 3, 0, 1]], ""extra_connections"": [0, 1, 2, 5, 6]}, ""reduction_cell"": {""blocks"": [[0, 1, 0, 3], [1, 0, 0, 0], [1, 0, 1, 3], [2, 0, 0, 3], [3, 2, 3, 3]], ""extra_connections"": [2, 3, 4, 6]}}"
